"No.","Time","Source","Destination","Protocol","Length","Info"
"4232","16.571615","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4231#1] 22  >  31340 [ACK] Seq=3917 Ack=3139361 Win=65728 Len=0 TSval=116233 TSecr=4094263384"
"4233","16.573024","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4234","16.573067","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4235","16.573095","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4236","16.573107","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4237","16.573140","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4238","16.591042","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3142225 Win=65728 Len=0 TSval=116250 TSecr=4094263404"
"4239","16.601582","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4238#1] 22  >  31340 [ACK] Seq=3917 Ack=3142225 Win=65728 Len=0 TSval=116252 TSecr=4094263404"
"4240","16.601587","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3145089 Win=65728 Len=0 TSval=116252 TSecr=4094263404"
"4241","16.621110","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3917 Ack=3146521 Win=65728 Len=0 TSval=116272 TSecr=4094263404"
"4242","16.641428","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4243","16.641448","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4244","16.641547","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4245","16.641567","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4246","16.641671","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4247","16.650228","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4241#1] 22  >  31340 [ACK] Seq=3917 Ack=3146521 Win=65728 Len=0 TSval=116311 TSecr=4094263404"
"4248","16.650256","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4241#2] 22  >  31340 [ACK] Seq=3917 Ack=3146521 Win=65728 Len=0 TSval=116315 TSecr=4094263404"
"4249","16.650825","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3149385 Win=65728 Len=0 TSval=116315 TSecr=4094263474"
"4250","16.669637","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3152249 Win=65728 Len=0 TSval=116331 TSecr=4094263474"
"4251","16.670618","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3917 Ack=3153681 Win=65728 Len=0 TSval=116341 TSecr=4094263474"
"4252","16.671595","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4253","16.671612","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4254","16.671623","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4255","16.671633","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4256","16.671644","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4257","16.671696","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4258","16.671708","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4259","16.671718","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4260","16.671727","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4261","16.671737","172.16.2.2","172.16.3.2","SSH","1346","Client: Encrypted packet (len=1264)"
"4262","16.690566","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4251#1] 22  >  31340 [ACK] Seq=3917 Ack=3153681 Win=65728 Len=0 TSval=116350 TSecr=4094263474"
"4263","16.690601","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3156545 Win=65728 Len=0 TSval=116350 TSecr=4094263504"
"4264","16.691193","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3159409 Win=65728 Len=0 TSval=116361 TSecr=4094263504"
"4265","16.711991","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3917 Ack=3160841 Win=65728 Len=0 TSval=116366 TSecr=4094263504"
"4266","16.712077","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4265#1] 22  >  31340 [ACK] Seq=3917 Ack=3160841 Win=65728 Len=0 TSval=116366 TSecr=4094263504"
"4267","16.712099","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3163705 Win=65728 Len=0 TSval=116366 TSecr=4094263504"
"4268","16.713082","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3166569 Win=65728 Len=0 TSval=116383 TSecr=4094263504"
"4269","16.713098","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3917 Ack=3167833 Win=65728 Len=0 TSval=116383 TSecr=4094263504"
"4270","16.714025","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4271","16.714043","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4272","16.714053","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4273","16.714063","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4274","16.714072","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4275","16.714084","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4276","16.714191","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4277","16.714203","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4278","16.714213","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4279","16.714222","172.16.2.2","172.16.3.2","SSH","1346","Client: Encrypted packet (len=1264)"
"4280","16.730510","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3170697 Win=65728 Len=0 TSval=116383 TSecr=4094263545"
"4281","16.731443","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3173561 Win=65728 Len=0 TSval=116401 TSecr=4094263545"
"4282","16.731458","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4281#1] 22  >  31340 [ACK] Seq=3917 Ack=3173561 Win=65728 Len=0 TSval=116401 TSecr=4094263545"
"4283","16.751167","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3917 Ack=3174993 Win=65728 Len=0 TSval=116410 TSecr=4094263545"
"4284","16.751214","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3177857 Win=65728 Len=0 TSval=116410 TSecr=4094263545"
"4285","16.752075","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3180721 Win=65728 Len=0 TSval=116415 TSecr=4094263545"
"4286","16.752362","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3917 Ack=3181985 Win=65728 Len=0 TSval=116422 TSecr=4094263545"
"4287","16.753235","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4288","16.753251","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4289","16.753263","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4290","16.753273","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4291","16.753284","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4292","16.753326","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4293","16.753343","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4294","16.753353","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4295","16.753386","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4296","16.753494","172.16.2.2","172.16.3.2","SSH","1346","Client: Encrypted packet (len=1264)"
"4297","16.770642","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3184849 Win=65728 Len=0 TSval=116422 TSecr=4094263585"
"4298","16.770812","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4297#1] 22  >  31340 [ACK] Seq=3917 Ack=3184849 Win=65728 Len=0 TSval=116440 TSecr=4094263585"
"4299","16.771371","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3187713 Win=65728 Len=0 TSval=116440 TSecr=4094263585"
"4300","16.793062","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3190577 Win=65728 Len=0 TSval=116452 TSecr=4094263585"
"4301","16.793069","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3917 Ack=3192009 Win=65728 Len=0 TSval=116452 TSecr=4094263585"
"4302","16.793086","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3917 Ack=3194873 Win=65728 Len=0 TSval=116452 TSecr=4094263585"
"4303","16.793091","172.16.3.2","172.16.2.2","SSH","118","Server: Encrypted packet (len=36)"
"4304","16.793116","172.16.2.2","172.16.3.2","TCP","66","31340  >  22 [ACK] Seq=3196137 Ack=3953 Win=65728 Len=0 TSval=4094263624 TSecr=116452"
"4305","16.802242","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4306","16.802270","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4307","16.802284","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4308","16.810849","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4303#1] 22  >  31340 [ACK] Seq=3953 Ack=3196137 Win=65728 Len=0 TSval=116465 TSecr=4094263624"
"4309","16.810921","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4303#2] 22  >  31340 [ACK] Seq=3953 Ack=3196137 Win=65728 Len=0 TSval=116476 TSecr=4094263624"
"4310","16.811474","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3199001 Win=65728 Len=0 TSval=116476 TSecr=4094263634"
"4311","16.831073","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4310#1] 22  >  31340 [ACK] Seq=3953 Ack=3199001 Win=65728 Len=0 TSval=116489 TSecr=4094263634"
"4312","16.850625","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3953 Ack=3200433 Win=65728 Len=0 TSval=116511 TSecr=4094263634"
"4313","16.861594","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4314","16.861629","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4315","16.861641","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4316","16.861739","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4317","16.861783","172.16.2.2","172.16.3.2","SSH","1510","Client: Encrypted packet (len=1428)"
"4318","16.862162","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4319","16.862177","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4320","16.862187","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4321","16.862197","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4322","16.870832","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4312#1] 22  >  31340 [ACK] Seq=3953 Ack=3200433 Win=65728 Len=0 TSval=116531 TSecr=4094263634"
"4323","16.870861","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4312#2] 22  >  31340 [ACK] Seq=3953 Ack=3200433 Win=65728 Len=0 TSval=116541 TSecr=4094263634"
"4324","16.871376","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3203297 Win=65728 Len=0 TSval=116541 TSecr=4094263694"
"4325","16.890323","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4324#1] 22  >  31340 [ACK] Seq=3953 Ack=3203297 Win=65728 Len=0 TSval=116545 TSecr=4094263694"
"4326","16.890351","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3206161 Win=65728 Len=0 TSval=116545 TSecr=4094263694"
"4327","16.891105","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3209021 Win=65728 Len=0 TSval=116561 TSecr=4094263694"
"4328","16.891118","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3953 Ack=3210453 Win=65728 Len=0 TSval=116561 TSecr=4094263694"
"4329","16.910490","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3213317 Win=65728 Len=0 TSval=116570 TSecr=4094263694"
"4330","16.910538","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4331","16.910558","172.16.2.2","172.16.3.2","SSH","86","Client: Encrypted packet (len=4)"
"4332","16.930526","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3214753 Win=65728 Len=0 TSval=116589 TSecr=4094263735"
"4333","16.930545","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4332#1] 22  >  31340 [ACK] Seq=3953 Ack=3214753 Win=65728 Len=0 TSval=116589 TSecr=4094263735"
"4334","16.931569","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4332#2] 22  >  31340 [ACK] Seq=3953 Ack=3214753 Win=65728 Len=0 TSval=116592 TSecr=4094263735"
"4335","16.941410","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4336","16.941469","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4337","16.941548","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4338","16.941584","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4339","16.941650","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4340","16.960148","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4332#3] 22  >  31340 [ACK] Seq=3953 Ack=3214753 Win=65728 Len=0 TSval=116615 TSecr=4094263735"
"4341","16.960193","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3217617 Win=65728 Len=0 TSval=116615 TSecr=4094263774"
"4342","16.960808","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3220481 Win=65728 Len=0 TSval=116632 TSecr=4094263774"
"4343","16.960838","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3953 Ack=3221913 Win=65728 Len=0 TSval=116632 TSecr=4094263774"
"4344","16.990968","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4343#1] 22  >  31340 [ACK] Seq=3953 Ack=3221913 Win=65728 Len=0 TSval=116651 TSecr=4094263774"
"4345","16.991045","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4343#2] 22  >  31340 [ACK] Seq=3953 Ack=3221913 Win=65728 Len=0 TSval=116656 TSecr=4094263774"
"4346","17.010729","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4343#3] 22  >  31340 [ACK] Seq=3953 Ack=3221913 Win=65728 Len=0 TSval=116672 TSecr=4094263774"
"4347","17.011712","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4348","17.011730","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4349","17.011740","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4350","17.011754","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4351","17.011783","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4352","17.011849","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4353","17.011859","172.16.2.2","172.16.3.2","SSH","86","Client: Encrypted packet (len=4)"
"4354","17.031289","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4343#4] 22  >  31340 [ACK] Seq=3953 Ack=3221913 Win=65728 Len=0 TSval=116685 TSecr=4094263774"
"4355","17.031314","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3224777 Win=65728 Len=0 TSval=116685 TSecr=4094263844"
"4356","17.031333","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4355#1] 22  >  31340 [ACK] Seq=3953 Ack=3224777 Win=65728 Len=0 TSval=116701 TSecr=4094263844"
"4357","17.031876","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3227641 Win=65728 Len=0 TSval=116701 TSecr=4094263844"
"4358","17.051071","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3230505 Win=65728 Len=0 TSval=116711 TSecr=4094263844"
"4359","17.051088","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3953 Ack=3230509 Win=65728 Len=0 TSval=116711 TSecr=4094263844"
"4360","17.052135","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4361","17.052166","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4362","17.052179","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4363","17.052310","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4364","17.052320","172.16.2.2","172.16.3.2","SSH","86","Client: Encrypted packet (len=4)"
"4365","17.071635","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4359#1] 22  >  31340 [ACK] Seq=3953 Ack=3230509 Win=65728 Len=0 TSval=116725 TSecr=4094263844"
"4366","17.071676","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3233373 Win=65728 Len=0 TSval=116725 TSecr=4094263885"
"4367","17.072275","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3236237 Win=65728 Len=0 TSval=116743 TSecr=4094263885"
"4368","17.090685","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3953 Ack=3236241 Win=65728 Len=0 TSval=116743 TSecr=4094263885"
"4369","17.101323","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4370","17.101339","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4371","17.101349","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4372","17.101360","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4373","17.101375","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4374","17.101406","172.16.2.2","172.16.3.2","SSH","86","Client: Encrypted packet (len=4)"
"4375","17.111301","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4368#1] 22  >  31340 [ACK] Seq=3953 Ack=3236241 Win=65728 Len=0 TSval=116765 TSecr=4094263885"
"4376","17.111327","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4368#2] 22  >  31340 [ACK] Seq=3953 Ack=3236241 Win=65728 Len=0 TSval=116781 TSecr=4094263885"
"4377","17.111926","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3239105 Win=65728 Len=0 TSval=116782 TSecr=4094263934"
"4378","17.129879","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4377#1] 22  >  31340 [ACK] Seq=3953 Ack=3239105 Win=65728 Len=0 TSval=116782 TSecr=4094263934"
"4379","17.129927","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3241969 Win=65728 Len=0 TSval=116782 TSecr=4094263934"
"4380","17.130778","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3243405 Win=65728 Len=0 TSval=116801 TSecr=4094263934"
"4381","17.130788","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4380#1] 22  >  31340 [ACK] Seq=3953 Ack=3243405 Win=65728 Len=0 TSval=116801 TSecr=4094263934"
"4382","17.131910","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4383","17.131939","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4384","17.132019","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4385","17.132033","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4386","17.132043","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4387","17.132053","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4388","17.132065","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4389","17.132187","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4390","17.132323","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4391","17.132343","172.16.2.2","172.16.3.2","SSH","1346","Client: Encrypted packet (len=1264)"
"4392","17.133156","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3246269 Win=65728 Len=0 TSval=116804 TSecr=4094263964"
"4393","17.150146","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4392#1] 22  >  31340 [ACK] Seq=3953 Ack=3246269 Win=65728 Len=0 TSval=116804 TSecr=4094263964"
"4394","17.150210","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3249133 Win=65728 Len=0 TSval=116804 TSecr=4094263964"
"4395","17.151660","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3251997 Win=65728 Len=0 TSval=116816 TSecr=4094263964"
"4396","17.170657","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3953 Ack=3253429 Win=65728 Len=0 TSval=116830 TSecr=4094263964"
"4397","17.170688","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3256293 Win=65728 Len=0 TSval=116830 TSecr=4094263964"
"4398","17.170691","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3953 Ack=3257557 Win=65728 Len=0 TSval=116841 TSecr=4094263964"
"4399","17.171525","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4400","17.171543","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4401","17.171553","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4402","17.171565","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4403","17.171612","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4404","17.190739","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3260421 Win=65728 Len=0 TSval=116850 TSecr=4094264004"
"4405","17.190752","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4404#1] 22  >  31340 [ACK] Seq=3953 Ack=3260421 Win=65728 Len=0 TSval=116855 TSecr=4094264004"
"4406","17.191524","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3263285 Win=65728 Len=0 TSval=116855 TSecr=4094264004"
"4407","17.221033","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3953 Ack=3264717 Win=65728 Len=0 TSval=116880 TSecr=4094264004"
"4408","17.241410","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4407#1] 22  >  31340 [ACK] Seq=3953 Ack=3264717 Win=65728 Len=0 TSval=116900 TSecr=4094264004"
"4409","17.243162","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4410","17.243197","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4411","17.243210","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4412","17.243371","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4413","17.243402","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4414","17.260638","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4407#2] 22  >  31340 [ACK] Seq=3953 Ack=3264717 Win=65728 Len=0 TSval=116915 TSecr=4094264004"
"4415","17.260672","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3267581 Win=65728 Len=0 TSval=116915 TSecr=4094264074"
"4416","17.261342","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3270445 Win=65728 Len=0 TSval=116931 TSecr=4094264074"
"4417","17.261515","172.16.3.2","172.16.2.2","MPTCP","74","22  >  31340 [ACK] Seq=3953 Ack=3271877 Win=65728 Len=0 TSval=116931 TSecr=4094264074"
"4418","17.290795","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4417#1] 22  >  31340 [ACK] Seq=3953 Ack=3271877 Win=65728 Len=0 TSval=116951 TSecr=4094264074"
"4419","17.290867","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4417#2] 22  >  31340 [ACK] Seq=3953 Ack=3271877 Win=65728 Len=0 TSval=116955 TSecr=4094264074"
"4420","17.291852","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4421","17.291871","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4422","17.291882","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4423","17.291946","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4424","17.292068","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"4425","17.311070","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 4417#3] 22  >  31340 [ACK] Seq=3953 Ack=3271877 Win=65728 Len=0 TSval=116970 TSecr=4094264074"
"4426","17.311145","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3274741 Win=65728 Len=0 TSval=116970 TSecr=4094264124"
"4427","17.311937","172.16.3.2","172.16.2.2","TCP","66","22  >  31340 [ACK] Seq=3953 Ack=3277605 Win=65728 Len=0 TSval=116981 TSecr=4094264124"
