"No.","Time","Source","Destination","Protocol","Length","Info"
"1023","3.070214","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1024","3.070302","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1025","3.070345","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1026","3.070357","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1027","3.088541","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=769 Ack=813313 Win=65728 Len=0 TSval=4993881 TSecr=1819617042"
"1028","3.088562","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=769 Ack=814745 Win=65728 Len=0 TSval=4993881 TSecr=1819617062"
"1029","3.089201","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=769 Ack=817609 Win=65728 Len=0 TSval=4993885 TSecr=1819617062"
"1030","3.100669","172.16.2.2","172.16.3.2","SSH","1510","Client: Encrypted packet (len=1428)"
"1031","3.100709","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1032","3.100724","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1033","3.108492","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=769 Ack=820473 Win=65728 Len=0 TSval=4993902 TSecr=1819617082"
"1034","3.108522","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=769 Ack=821905 Win=65728 Len=0 TSval=4993902 TSecr=1819617082"
"1035","3.109158","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=769 Ack=824605 Win=65728 Len=0 TSval=4993902 TSecr=1819617082"
"1036","3.128385","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=769 Ack=827469 Win=65728 Len=0 TSval=4993918 TSecr=1819617103"
"1037","3.129155","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=769 Ack=830333 Win=65728 Len=0 TSval=4993922 TSecr=1819617103"
"1038","3.129179","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=769 Ack=833197 Win=65728 Len=0 TSval=4993922 TSecr=1819617103"
"1039","3.129206","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1038#1] 22  >  33921 [ACK] Seq=769 Ack=833197 Win=65728 Len=0 TSval=4993922 TSecr=1819617103"
"1040","3.130031","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1041","3.130069","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1042","3.130085","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1043","3.149510","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=769 Ack=836057 Win=65728 Len=0 TSval=4993943 TSecr=1819617103"
"1044","3.150639","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=769 Ack=838921 Win=65728 Len=0 TSval=4993952 TSecr=1819617138"
"1045","3.150658","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=769 Ack=840353 Win=65728 Len=0 TSval=4993952 TSecr=1819617162"
"1046","3.168599","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=769 Ack=843217 Win=65728 Len=0 TSval=4993952 TSecr=1819617162"
"1047","3.168637","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1048","3.168653","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1046#1] 22  >  33921 [ACK] Seq=769 Ack=843217 Win=65728 Len=0 TSval=4993952 TSecr=1819617162"
"1049","3.188189","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=769 Ack=844649 Win=65728 Len=0 TSval=4993972 TSecr=1819617202"
"1050","3.188226","172.16.3.2","172.16.2.2","SSH","118","Server: Encrypted packet (len=36)"
"1051","3.189469","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1052","3.189508","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1053","3.189517","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1054","3.189757","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1055","3.189804","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1056","3.189893","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1057","3.189935","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1058","3.190026","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1059","3.190132","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1060","3.190180","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1061","3.190269","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1062","3.190313","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1063","3.190370","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1064","3.190389","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1065","3.190442","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1066","3.190462","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1067","3.190513","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1068","3.190534","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1069","3.190610","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1070","3.190683","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1071","3.190716","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1072","3.190812","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1073","3.190884","172.16.2.2","172.16.3.2","SSH","1346","Client: Encrypted packet (len=1264)"
"1074","3.191455","172.16.2.2","172.16.3.2","MPTCP","74","[TCP Dup ACK 1051#1] 33921  >  22 [ACK] Seq=877417 Ack=805 Win=65728 Len=0 TSval=1819617226 TSecr=4993972"
"1075","3.209118","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=846081 Win=65728 Len=0 TSval=4994002 TSecr=1819617226"
"1076","3.209858","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=848945 Win=65728 Len=0 TSval=4994002 TSecr=1819617226"
"1077","3.209871","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=851809 Win=65728 Len=0 TSval=4994002 TSecr=1819617226"
"1078","3.210009","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1077#1] 22  >  33921 [ACK] Seq=805 Ack=851809 Win=65728 Len=0 TSval=4994012 TSecr=1819617226"
"1079","3.228751","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=854673 Win=65728 Len=0 TSval=4994012 TSecr=1819617226"
"1080","3.229490","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=857537 Win=65728 Len=0 TSval=4994031 TSecr=1819617226"
"1081","3.229648","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=858969 Win=65728 Len=0 TSval=4994031 TSecr=1819617226"
"1082","3.248566","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=861833 Win=65728 Len=0 TSval=4994041 TSecr=1819617226"
"1083","3.249248","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=864697 Win=65728 Len=0 TSval=4994046 TSecr=1819617226"
"1084","3.249437","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=866129 Win=65728 Len=0 TSval=4994052 TSecr=1819617226"
"1085","3.268597","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=868993 Win=65728 Len=0 TSval=4994062 TSecr=1819617226"
"1086","3.269483","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=871857 Win=65728 Len=0 TSval=4994062 TSecr=1819617226"
"1087","3.269495","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=873289 Win=65728 Len=0 TSval=4994062 TSecr=1819617226"
"1088","3.269741","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1089","3.288599","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=876153 Win=65728 Len=0 TSval=4994082 TSecr=1819617226"
"1090","3.289565","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=878849 Win=65728 Len=0 TSval=4994092 TSecr=1819617226"
"1091","3.289599","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1092","3.289618","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1090#1] 22  >  33921 [ACK] Seq=805 Ack=878849 Win=65728 Len=0 TSval=4994092 TSecr=1819617226"
"1093","3.308715","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=880281 Win=65728 Len=0 TSval=4994103 TSecr=1819617322"
"1094","3.309725","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1095","3.309759","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1096","3.309826","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1097","3.309856","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1098","3.309934","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1099","3.310473","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1093#1] 22  >  33921 [ACK] Seq=805 Ack=880281 Win=65728 Len=0 TSval=4994113 TSecr=1819617322"
"1100","3.329769","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=883145 Win=65728 Len=0 TSval=4994113 TSecr=1819617342"
"1101","3.329784","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1100#1] 22  >  33921 [ACK] Seq=805 Ack=883145 Win=65728 Len=0 TSval=4994122 TSecr=1819617342"
"1102","3.330884","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=886009 Win=65728 Len=0 TSval=4994132 TSecr=1819617342"
"1103","3.332122","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1428)"
"1104","3.332160","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1105","3.332174","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1106","3.332190","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1107","3.332208","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1108","3.332240","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1109","3.332268","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1110","3.332305","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1111","3.332331","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1112","3.332355","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1113","3.332377","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1114","3.332396","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1115","3.349006","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=888869 Win=65728 Len=0 TSval=4994132 TSecr=1819617342"
"1116","3.349970","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=891733 Win=65728 Len=0 TSval=4994151 TSecr=1819617366"
"1117","3.350335","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=894597 Win=65728 Len=0 TSval=4994151 TSecr=1819617366"
"1118","3.350556","172.16.2.2","172.16.3.2","SSH","1350","Client: Encrypted packet (len=1268)"
"1119","3.350710","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1120","3.350793","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1121","3.350869","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1122","3.350897","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1123","3.350923","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1124","3.350953","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1125","3.351057","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1117#1] 22  >  33921 [ACK] Seq=805 Ack=894597 Win=65728 Len=0 TSval=4994151 TSecr=1819617366"
"1126","3.368492","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=897461 Win=65728 Len=0 TSval=4994152 TSecr=1819617366"
"1127","3.368522","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1126#1] 22  >  33921 [ACK] Seq=805 Ack=897461 Win=65728 Len=0 TSval=4994152 TSecr=1819617366"
"1128","3.369412","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=900325 Win=65728 Len=0 TSval=4994171 TSecr=1819617366"
"1129","3.369500","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=901757 Win=65728 Len=0 TSval=4994171 TSecr=1819617366"
"1130","3.380858","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1131","3.380891","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1132","3.388290","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=904621 Win=65728 Len=0 TSval=4994182 TSecr=1819617366"
"1133","3.388313","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1132#1] 22  >  33921 [ACK] Seq=805 Ack=904621 Win=65728 Len=0 TSval=4994182 TSecr=1819617366"
"1134","3.389033","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=907321 Win=65728 Len=0 TSval=4994182 TSecr=1819617383"
"1135","3.389294","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=908753 Win=65728 Len=0 TSval=4994182 TSecr=1819617383"
"1136","3.408417","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=911617 Win=65728 Len=0 TSval=4994193 TSecr=1819617383"
"1137","3.409204","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=914481 Win=65728 Len=0 TSval=4994202 TSecr=1819617383"
"1138","3.409424","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=915913 Win=65728 Len=0 TSval=4994202 TSecr=1819617417"
"1139","3.428578","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=917345 Win=65728 Len=0 TSval=4994222 TSecr=1819617417"
"1140","3.428632","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1141","3.440901","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1142","3.440937","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1143","3.440973","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1144","3.441062","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1145","3.441085","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1146","3.441166","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1147","3.441187","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1148","3.441266","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1149","3.441293","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1150","3.441417","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1151","3.441491","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1152","3.441515","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1153","3.441625","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1154","3.441645","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1155","3.441784","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1156","3.441822","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1157","3.441909","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1158","3.441951","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1159","3.442026","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1160","3.442047","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1161","3.442126","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1162","3.442146","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1163","3.449015","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=920209 Win=65728 Len=0 TSval=4994242 TSecr=1819617462"
"1164","3.450065","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=923073 Win=65728 Len=0 TSval=4994242 TSecr=1819617477"
"1165","3.450084","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=924505 Win=65728 Len=0 TSval=4994242 TSecr=1819617477"
"1166","3.468764","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=927369 Win=65728 Len=0 TSval=4994252 TSecr=1819617477"
"1167","3.469810","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=930233 Win=65728 Len=0 TSval=4994271 TSecr=1819617477"
"1168","3.469836","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=931665 Win=65728 Len=0 TSval=4994271 TSecr=1819617477"
"1169","3.470526","172.16.2.2","172.16.3.2","SSH","1346","Client: Encrypted packet (len=1264)"
"1170","3.470563","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1171","3.470590","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1172","3.488479","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=934529 Win=65728 Len=0 TSval=4994281 TSecr=1819617477"
"1173","3.489144","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=937393 Win=65728 Len=0 TSval=4994291 TSecr=1819617477"
"1174","3.489417","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=938825 Win=65728 Len=0 TSval=4994291 TSecr=1819617477"
"1175","3.489770","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1176","3.489804","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1177","3.508595","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=941689 Win=65728 Len=0 TSval=4994302 TSecr=1819617477"
"1178","3.509341","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=944553 Win=65728 Len=0 TSval=4994302 TSecr=1819617477"
"1179","3.509690","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1180","3.509731","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1181","3.510195","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1182","3.510235","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1183","3.510309","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1184","3.528459","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=947417 Win=65728 Len=0 TSval=4994322 TSecr=1819617477"
"1185","3.528479","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=948849 Win=65728 Len=0 TSval=4994322 TSecr=1819617477"
"1186","3.529158","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=951545 Win=65728 Len=0 TSval=4994322 TSecr=1819617477"
"1187","3.529383","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=952977 Win=65728 Len=0 TSval=4994322 TSecr=1819617507"
"1188","3.548965","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=955841 Win=65728 Len=0 TSval=4994342 TSecr=1819617507"
"1189","3.549036","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1188#1] 22  >  33921 [ACK] Seq=805 Ack=955841 Win=65728 Len=0 TSval=4994342 TSecr=1819617507"
"1190","3.549818","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=958705 Win=65728 Len=0 TSval=4994342 TSecr=1819617523"
"1191","3.550433","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1192","3.550470","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1193","3.569305","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=961569 Win=65728 Len=0 TSval=4994362 TSecr=1819617542"
"1194","3.570295","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=964433 Win=65728 Len=0 TSval=4994372 TSecr=1819617542"
"1195","3.570310","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=967297 Win=65728 Len=0 TSval=4994372 TSecr=1819617585"
"1196","3.570348","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1197","3.570409","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1195#1] 22  >  33921 [ACK] Seq=805 Ack=967297 Win=65728 Len=0 TSval=4994372 TSecr=1819617585"
"1198","3.588541","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=968729 Win=65728 Len=0 TSval=4994382 TSecr=1819617603"
"1199","3.589342","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1200","3.589384","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1201","3.589407","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1202","3.589431","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1203","3.589492","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1204","3.589535","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1205","3.589601","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1206","3.589628","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1207","3.589688","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1208","3.589714","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1209","3.589772","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1210","3.589799","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1211","3.589826","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1212","3.589886","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1213","3.591619","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1198#1] 22  >  33921 [ACK] Seq=805 Ack=968729 Win=65728 Len=0 TSval=4994394 TSecr=1819617603"
"1214","3.608960","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=971593 Win=65728 Len=0 TSval=4994403 TSecr=1819617622"
"1215","3.609940","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=974457 Win=65728 Len=0 TSval=4994403 TSecr=1819617622"
"1216","3.609974","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=975889 Win=65728 Len=0 TSval=4994403 TSecr=1819617622"
"1217","3.628507","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=978753 Win=65728 Len=0 TSval=4994422 TSecr=1819617622"
"1218","3.629288","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=981617 Win=65728 Len=0 TSval=4994422 TSecr=1819617622"
"1219","3.629295","172.16.3.2","172.16.2.2","MPTCP","74","22  >  33921 [ACK] Seq=805 Ack=983049 Win=65728 Len=0 TSval=4994422 TSecr=1819617622"
"1220","3.648570","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=985913 Win=65728 Len=0 TSval=4994442 TSecr=1819617622"
"1221","3.649225","172.16.3.2","172.16.2.2","TCP","66","22  >  33921 [ACK] Seq=805 Ack=988777 Win=65728 Len=0 TSval=4994442 TSecr=1819617622"
"1222","3.649237","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1221#1] 22  >  33921 [ACK] Seq=805 Ack=988777 Win=65728 Len=0 TSval=4994442 TSecr=1819617622"
"1223","3.668601","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1221#2] 22  >  33921 [ACK] Seq=805 Ack=988777 Win=65728 Len=0 TSval=4994463 TSecr=1819617622"
"1224","3.670559","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1221#3] 22  >  33921 [ACK] Seq=805 Ack=988777 Win=65728 Len=0 TSval=4994472 TSecr=1819617622"
"1225","3.670765","172.16.2.2","172.16.3.2","MPTCP","74","[TCP Dup ACK 1051#2] 33921  >  22 [ACK] Seq=988777 Ack=805 Win=65728 Len=0 TSval=1819617702 TSecr=4994472"
"1226","3.699868","172.16.3.2","172.16.2.2","MPTCP","74","[TCP Dup ACK 1221#4] 22  >  33921 [ACK] Seq=805 Ack=988777 Win=65728 Len=0 TSval=4994493 TSecr=1819617702"
"1227","3.700794","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
"1228","3.700837","172.16.2.2","172.16.3.2","SSH","1514","Client: Encrypted packet (len=1432)"
